index,gender,car,reality,child_num,income_total,income_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
8954,F,N,Y,0,247500.0,Working,House / apartment,-19852,-200,0,1,0,Sales staff,2.0,-34.0
8955,F,N,Y,2,202500.0,Working,House / apartment,-13797,-3259,0,1,0,High skill tech staff,4.0,-26.0
8956,M,Y,Y,1,144000.0,Working,House / apartment,-8696,-1070,0,0,1,Drivers,3.0,-26.0
8957,F,N,N,1,90000.0,Pensioner,House / apartment,-9861,365243,0,0,0,,3.0,-7.0
8958,M,N,N,0,135000.0,Working,House / apartment,-20986,-1262,0,1,0,Laborers,2.0,-15.0
8959,F,N,N,0,90000.0,Working,With parents,-11352,-308,0,0,0,Sales staff,1.0,-2.0
8960,M,Y,N,0,135000.0,Pensioner,House / apartment,-21113,365243,0,0,0,,2.0,-26.0
8961,F,N,Y,0,135000.0,Pensioner,House / apartment,-22094,365243,0,0,0,,1.0,-15.0
8962,M,Y,N,2,184500.0,Working,House / apartment,-12518,-926,1,0,0,Drivers,4.0,-30.0
8963,F,N,N,0,166500.0,Working,House / apartment,-22535,-5467,0,1,0,,2.0,-58.0
8964,M,Y,Y,0,270000.0,Working,House / apartment,-11248,-2391,0,0,0,Drivers,2.0,-47.0
8965,F,N,N,2,144000.0,Working,House / apartment,-17001,-5004,0,0,0,Medicine staff,4.0,-6.0
8966,M,Y,Y,0,310500.0,Working,House / apartment,-17067,-1720,0,1,1,High skill tech staff,2.0,-44.0
8967,F,N,N,0,112500.0,Pensioner,House / apartment,-22365,365243,0,0,0,,2.0,-34.0
8968,M,Y,Y,0,90000.0,Commercial associate,With parents,-9987,-410,0,0,0,Sales staff,2.0,-47.0
8969,F,N,Y,0,135000.0,Pensioner,House / apartment,-23929,365243,0,1,0,,1.0,-60.0
8970,M,N,Y,2,81000.0,Pensioner,House / apartment,-24278,365243,0,0,0,,4.0,-3.0
8971,M,Y,Y,0,135000.0,Working,House / apartment,-14948,-8100,0,0,0,Laborers,2.0,-37.0
8972,F,N,N,0,157500.0,Commercial associate,House / apartment,-16856,-1262,1,1,0,Laborers,2.0,-11.0
8973,M,Y,Y,0,112500.0,Working,House / apartment,-22720,-860,0,1,1,Low-skill Laborers,2.0,-40.0
8974,F,N,Y,0,180000.0,Working,House / apartment,-23035,-2134,0,0,0,Secretaries,1.0,-19.0
8975,F,N,Y,0,135000.0,Working,House / apartment,-22112,-8491,0,0,0,Private service staff,2.0,-9.0
8976,M,N,Y,0,180000.0,State servant,House / apartment,-24204,-2462,0,0,0,Private service staff,2.0,-7.0
8977,F,Y,Y,1,157500.0,Working,House / apartment,-16680,-2477,0,0,0,Managers,3.0,-35.0
8978,F,N,N,1,81000.0,Working,House / apartment,-14290,-1308,0,1,0,Cooking staff,3.0,-29.0
8979,M,Y,Y,0,247500.0,Working,House / apartment,-10952,-3577,1,0,0,Laborers,2.0,-11.0
8980,F,N,Y,0,99000.0,Pensioner,House / apartment,-22829,365243,0,0,0,,1.0,-22.0
8981,F,N,Y,1,225000.0,Working,House / apartment,-13071,-1344,0,0,0,Sales staff,3.0,-26.0
8982,M,N,Y,0,65250.0,Pensioner,House / apartment,-23289,365243,0,0,0,,2.0,-29.0
8983,F,N,Y,0,202500.0,Pensioner,House / apartment,-21186,365243,0,0,0,,2.0,-7.0
8984,F,N,Y,0,292500.0,Commercial associate,House / apartment,-17520,-9225,0,1,0,Managers,2.0,-43.0
8985,M,N,Y,0,65250.0,Pensioner,House / apartment,-20872,365243,0,0,0,,2.0,-46.0
8986,F,N,N,0,112500.0,Commercial associate,House / apartment,-10177,-2339,0,1,0,,2.0,-56.0
8987,M,N,Y,0,112500.0,Commercial associate,House / apartment,-21601,-808,1,0,1,Managers,2.0,-3.0
8988,F,N,Y,0,60376.5,Working,House / apartment,-18304,-171,1,0,0,Sales staff,1.0,-32.0
8989,F,Y,N,0,427500.0,Commercial associate,With parents,-9278,-682,0,0,0,,1.0,-2.0
8990,F,N,N,2,103500.0,Commercial associate,House / apartment,-12987,-3537,0,1,0,High skill tech staff,4.0,-58.0
8991,F,Y,Y,0,202500.0,Pensioner,House / apartment,-21269,365243,0,0,1,,1.0,-39.0
8992,M,Y,N,0,202500.0,Working,House / apartment,-19318,-918,1,1,0,Laborers,2.0,-31.0
8993,M,N,Y,0,270000.0,Working,House / apartment,-16140,-900,0,0,0,Drivers,2.0,-3.0
8994,F,N,N,0,67500.0,Working,House / apartment,-9963,-1876,0,0,0,Sales staff,2.0,-12.0
8995,F,N,N,1,81000.0,Working,House / apartment,-14290,-1308,0,1,0,Cooking staff,3.0,-60.0
8996,F,Y,Y,1,180000.0,Commercial associate,House / apartment,-11348,-1436,0,0,0,Private service staff,2.0,-18.0
8997,F,N,Y,0,202500.0,Working,House / apartment,-13097,-1785,0,0,1,,1.0,-4.0
8998,M,Y,Y,2,216000.0,State servant,House / apartment,-11121,-2565,0,0,0,High skill tech staff,4.0,-46.0
8999,F,N,Y,0,157500.0,Working,House / apartment,-17798,-859,0,0,0,Sales staff,2.0,-25.0
9000,F,N,Y,0,346500.0,Commercial associate,House / apartment,-14890,-2410,0,1,1,,1.0,-23.0
9001,F,N,N,1,202500.0,Commercial associate,House / apartment,-15578,-7949,1,1,0,,2.0,-41.0
9002,F,N,N,0,94500.0,Pensioner,House / apartment,-21373,365243,0,1,0,,2.0,-39.0
9003,F,N,Y,0,292500.0,Pensioner,House / apartment,-22576,365243,0,0,0,,1.0,-37.0
9004,M,Y,N,0,135000.0,Working,Municipal apartment,-12099,-1567,0,0,0,Laborers,1.0,-40.0
9005,F,N,N,0,157500.0,Working,House / apartment,-12402,-917,1,0,0,Managers,2.0,-35.0
9006,F,N,Y,0,157500.0,Pensioner,House / apartment,-23774,365243,0,0,0,,1.0,-8.0
9007,F,N,Y,0,540000.0,Commercial associate,House / apartment,-21093,-261,0,1,0,,1.0,-25.0
9008,F,N,Y,0,202500.0,Pensioner,House / apartment,-18752,365243,0,1,0,,2.0,-21.0
9009,M,Y,Y,0,202500.0,Commercial associate,Rented apartment,-10482,-2654,0,0,0,,2.0,-16.0
9010,M,Y,N,0,225000.0,Working,House / apartment,-19431,-1843,1,1,0,,2.0,-7.0
9011,M,N,Y,2,360000.0,State servant,House / apartment,-16027,-5639,0,1,0,Managers,4.0,-35.0
9012,M,N,N,1,112500.0,Working,House / apartment,-14452,-1722,0,0,0,Laborers,3.0,-47.0
9013,F,N,Y,0,76500.0,Working,House / apartment,-16347,-1812,0,0,0,Sales staff,2.0,-57.0
9014,F,N,Y,0,202500.0,Pensioner,House / apartment,-21464,365243,0,0,0,,2.0,-24.0
9015,F,Y,N,1,180000.0,Working,House / apartment,-14527,-3208,0,0,0,Laborers,3.0,-38.0
9016,M,Y,Y,1,135000.0,Commercial associate,House / apartment,-11759,-91,0,0,0,Managers,3.0,-34.0
9017,F,N,Y,0,225000.0,Pensioner,House / apartment,-23458,365243,0,0,1,,2.0,-35.0
9018,F,N,Y,0,157500.0,Working,House / apartment,-11956,-307,0,0,0,High skill tech staff,1.0,-26.0
9019,M,Y,Y,0,180000.0,Pensioner,House / apartment,-23289,365243,0,1,0,,2.0,-22.0
9020,F,Y,Y,1,270000.0,Commercial associate,House / apartment,-14186,-1736,0,1,0,Sales staff,3.0,-41.0
9021,F,N,Y,0,225000.0,Working,House / apartment,-12262,-223,0,0,1,Managers,2.0,-9.0
9022,M,N,Y,1,112500.0,Working,House / apartment,-15171,-1508,0,0,0,Drivers,3.0,-7.0
9023,M,N,Y,0,360000.0,Commercial associate,House / apartment,-12483,-4039,0,0,0,Managers,2.0,-33.0
9024,M,N,N,1,225000.0,Working,House / apartment,-19129,-806,0,0,1,,3.0,-1.0
9025,F,N,Y,0,112500.0,Pensioner,House / apartment,-22788,365243,0,0,0,,2.0,-42.0
9026,F,Y,Y,0,315000.0,Commercial associate,House / apartment,-15653,-5500,0,0,1,Core staff,2.0,-24.0
9027,F,N,Y,1,121500.0,Working,House / apartment,-11981,-2965,1,0,0,Accountants,3.0,-58.0
9028,F,Y,Y,1,112500.0,Working,House / apartment,-14234,-309,0,0,0,Core staff,3.0,-10.0
9029,F,N,N,2,112500.0,Commercial associate,House / apartment,-12189,-309,0,0,0,Sales staff,4.0,-50.0
9030,F,N,N,0,117000.0,State servant,House / apartment,-8852,-870,0,0,0,HR staff,1.0,-14.0
9031,F,Y,Y,1,234000.0,Commercial associate,House / apartment,-10865,-1481,0,0,0,Sales staff,3.0,-39.0
9032,F,N,Y,0,121500.0,Working,House / apartment,-18513,-8163,0,0,0,High skill tech staff,2.0,-2.0
9033,F,Y,Y,0,180000.0,Working,With parents,-12627,-241,1,1,0,Sales staff,2.0,-3.0
9034,F,Y,Y,1,112500.0,Commercial associate,House / apartment,-15109,-1956,0,0,0,Core staff,3.0,-25.0
9035,M,Y,Y,0,202500.0,Working,House / apartment,-19974,-230,0,1,0,Laborers,2.0,-55.0
9036,F,N,Y,0,81000.0,Working,House / apartment,-19738,-286,1,0,0,Sales staff,2.0,-11.0
9037,F,Y,N,0,99000.0,Working,House / apartment,-14883,-5457,0,1,0,Cooking staff,2.0,-8.0
9038,M,Y,Y,0,157500.0,Working,House / apartment,-15702,-2415,0,0,0,Drivers,2.0,-60.0
9039,F,N,N,0,270000.0,Working,House / apartment,-16207,-515,0,1,0,,1.0,-20.0
9040,F,N,N,0,180000.0,Working,House / apartment,-13774,-2684,0,0,0,Cooking staff,1.0,-17.0
9041,F,N,Y,2,360000.0,Commercial associate,House / apartment,-10685,-1863,1,0,0,Managers,4.0,-22.0
9042,F,N,Y,0,157500.0,Pensioner,House / apartment,-20369,365243,0,0,0,,2.0,-22.0
9043,F,N,Y,0,135000.0,Pensioner,House / apartment,-22870,365243,0,0,1,,1.0,-58.0
9044,F,N,N,1,99000.0,Working,House / apartment,-15448,-8140,1,1,0,Laborers,3.0,-13.0
9045,F,N,Y,0,99000.0,Pensioner,House / apartment,-21501,365243,0,0,0,,2.0,-14.0
9046,M,Y,N,0,292500.0,Commercial associate,House / apartment,-20874,-2722,0,0,0,,2.0,-42.0
9047,F,N,Y,1,63000.0,Commercial associate,House / apartment,-14550,-2987,0,0,0,Sales staff,3.0,-58.0
9048,M,N,Y,1,202500.0,Commercial associate,House / apartment,-14952,-104,0,1,0,Security staff,3.0,-5.0
9049,F,Y,Y,0,292500.0,Working,House / apartment,-19156,-4504,0,0,0,,2.0,-23.0
9050,F,N,N,0,225000.0,Pensioner,House / apartment,-21944,365243,0,0,0,,1.0,-4.0
9051,F,N,Y,0,90000.0,Commercial associate,House / apartment,-19482,-2878,0,0,0,Laborers,2.0,-53.0
9052,F,N,Y,0,81000.0,Working,House / apartment,-16477,-3017,1,1,0,High skill tech staff,2.0,-6.0
9053,F,N,Y,0,90000.0,Working,Municipal apartment,-17708,-5555,0,0,0,Laborers,2.0,-34.0
9054,F,N,Y,0,225000.0,Commercial associate,House / apartment,-8425,-94,0,1,0,Sales staff,2.0,-11.0
9055,M,Y,N,2,270000.0,Working,House / apartment,-14950,-938,0,0,0,Drivers,4.0,-24.0
9056,M,N,Y,0,202500.0,Working,House / apartment,-19200,-346,0,1,0,High skill tech staff,2.0,-55.0
9057,F,N,Y,0,90000.0,Commercial associate,House / apartment,-15124,-431,0,0,0,Core staff,2.0,-26.0
9058,F,N,Y,0,225000.0,Pensioner,House / apartment,-23602,365243,0,0,0,,2.0,-60.0
9059,M,N,N,0,90000.0,Working,Municipal apartment,-13334,-2829,1,1,0,Laborers,2.0,-15.0
9060,F,N,Y,0,225000.0,Working,House / apartment,-16202,-2939,1,1,0,Managers,2.0,-2.0
9061,F,N,Y,0,148500.0,Working,House / apartment,-12279,-1844,1,0,0,Laborers,2.0,-39.0
9062,F,Y,N,1,90000.0,Working,House / apartment,-15179,-991,0,0,0,Laborers,3.0,-38.0
9063,F,N,Y,0,202500.0,Commercial associate,House / apartment,-13184,-5728,0,0,1,Accountants,1.0,-23.0
9064,F,N,N,1,76500.0,Working,House / apartment,-10080,-735,1,0,0,Sales staff,3.0,-8.0
9065,M,Y,Y,0,369000.0,Working,House / apartment,-16981,-1246,0,0,0,Drivers,2.0,-13.0
9066,F,Y,Y,1,270000.0,Working,House / apartment,-10416,-3661,0,0,0,Laborers,3.0,-2.0
9067,F,N,Y,0,110250.0,State servant,House / apartment,-17782,-2403,0,0,1,,2.0,-23.0
9068,F,N,N,2,67500.0,Working,Municipal apartment,-13891,-248,1,1,0,Core staff,4.0,-53.0
9069,F,N,Y,0,99000.0,Working,House / apartment,-10016,-1164,1,0,0,Sales staff,1.0,-9.0
9070,F,N,Y,2,135000.0,Working,House / apartment,-14347,-1738,0,0,0,Medicine staff,4.0,-30.0
9071,F,Y,N,0,360000.0,Working,House / apartment,-12845,-2296,1,1,0,Accountants,2.0,-50.0
9072,F,N,Y,0,157500.0,Commercial associate,Municipal apartment,-19566,-2778,0,0,0,Laborers,2.0,-36.0
9073,F,N,Y,2,90000.0,Working,House / apartment,-11864,-4513,0,0,0,Drivers,4.0,-12.0
9074,M,N,N,0,225000.0,Working,House / apartment,-19124,-5064,0,1,0,Laborers,2.0,-31.0
9075,F,N,Y,1,157500.0,Working,House / apartment,-11012,-948,0,0,0,Sales staff,3.0,-13.0
9076,F,Y,Y,0,225000.0,Pensioner,House / apartment,-22212,365243,0,1,0,,2.0,-39.0
9077,F,N,Y,0,225000.0,Working,House / apartment,-16202,-2939,1,1,0,Managers,2.0,-24.0
9078,F,N,N,0,450000.0,Commercial associate,House / apartment,-10139,-136,0,0,0,Core staff,1.0,-26.0
9079,F,N,Y,2,135000.0,Commercial associate,House / apartment,-15362,-897,0,0,0,Sales staff,4.0,-16.0
9080,F,N,Y,0,90000.0,Pensioner,House / apartment,-23120,365243,0,0,0,,2.0,-13.0
9081,F,Y,N,1,225000.0,Commercial associate,House / apartment,-12767,-4614,0,0,0,Sales staff,3.0,-27.0
9082,M,Y,N,0,225000.0,Working,House / apartment,-9187,-308,0,0,0,Core staff,1.0,-22.0
9083,F,N,Y,0,144000.0,Pensioner,House / apartment,-22491,365243,0,0,0,,2.0,-44.0
9084,M,N,Y,0,180000.0,Commercial associate,House / apartment,-12494,-978,0,0,0,Laborers,1.0,-49.0
9085,M,Y,N,2,202500.0,Working,House / apartment,-11736,-727,0,0,0,Drivers,4.0,-32.0
9086,F,Y,N,0,202500.0,Commercial associate,House / apartment,-9364,-1201,1,0,0,Core staff,1.0,-18.0
9087,F,Y,Y,0,112500.0,Working,House / apartment,-17202,-1787,0,0,0,Sales staff,2.0,-9.0
9088,M,Y,Y,0,292500.0,Working,House / apartment,-15351,-566,0,0,0,Drivers,2.0,-15.0
9089,F,Y,Y,1,225000.0,Commercial associate,House / apartment,-17592,-2923,0,0,0,Core staff,3.0,-60.0
9090,F,N,Y,0,193500.0,State servant,House / apartment,-11124,-1159,0,0,0,Core staff,2.0,-11.0
9091,M,N,Y,0,360000.0,Working,House / apartment,-18143,-10437,1,0,0,Laborers,2.0,-24.0
9092,F,Y,Y,0,180000.0,Working,House / apartment,-12005,-2146,1,0,0,Accountants,2.0,-52.0
9093,F,N,N,1,135000.0,Working,House / apartment,-13108,-2043,0,1,0,Core staff,2.0,-39.0
9094,F,Y,Y,1,166500.0,Working,House / apartment,-13545,-3840,0,0,1,Medicine staff,3.0,-33.0
9095,F,Y,Y,1,135000.0,Working,House / apartment,-12071,-721,0,0,0,,3.0,-22.0
9096,M,Y,Y,0,135000.0,Working,House / apartment,-9898,-1178,0,0,0,Laborers,1.0,-16.0
9097,F,Y,Y,1,315000.0,Commercial associate,House / apartment,-16710,-3092,0,0,0,Managers,3.0,-24.0
9098,M,Y,Y,1,270000.0,Commercial associate,House / apartment,-15909,-2055,0,0,1,Managers,3.0,-31.0
9099,F,N,N,0,225000.0,Working,House / apartment,-14608,-870,0,0,0,Sales staff,1.0,-21.0
9100,F,N,Y,0,108000.0,Working,House / apartment,-16416,-1782,0,0,0,Laborers,1.0,-55.0
9101,F,N,Y,0,112500.0,Working,House / apartment,-17380,-2875,1,1,0,Sales staff,1.0,-13.0
9102,F,N,Y,1,112500.0,Working,House / apartment,-13656,-2207,0,1,0,Sales staff,3.0,-19.0
9103,F,N,Y,0,135000.0,Pensioner,House / apartment,-22570,365243,0,0,0,,2.0,-12.0
9104,F,N,Y,1,108000.0,Working,House / apartment,-13012,-1342,0,1,0,Sales staff,3.0,-18.0
9105,F,N,Y,0,67500.0,Working,House / apartment,-13668,-808,0,0,0,Laborers,2.0,-25.0
9106,F,Y,Y,0,270000.0,Pensioner,House / apartment,-23768,365243,0,0,0,,2.0,-40.0
9107,M,Y,Y,0,279000.0,Commercial associate,House / apartment,-20646,-4039,0,1,0,Laborers,2.0,-5.0
9108,M,Y,Y,0,225000.0,Pensioner,House / apartment,-24166,365243,0,0,0,,2.0,-36.0
9109,F,N,Y,0,67500.0,Working,House / apartment,-17587,-3411,0,0,0,Cleaning staff,2.0,-11.0
9110,F,Y,Y,0,387000.0,Working,House / apartment,-20700,-626,1,0,0,Managers,2.0,-38.0
9111,F,N,Y,1,180000.0,Working,House / apartment,-16699,-628,0,1,0,Security staff,3.0,-31.0
9112,M,N,N,0,180000.0,State servant,With parents,-9980,-1534,0,0,0,Drivers,2.0,-14.0
9113,F,N,N,2,112500.0,Commercial associate,House / apartment,-12595,-4900,0,1,0,High skill tech staff,4.0,-15.0
9114,F,N,Y,0,157500.0,Commercial associate,House / apartment,-19654,-1751,0,1,0,,2.0,-60.0
9115,F,Y,N,2,135000.0,State servant,House / apartment,-14227,-2199,0,0,0,,4.0,-56.0
9116,F,N,Y,0,166500.0,Commercial associate,House / apartment,-20422,-2328,0,0,0,Cleaning staff,1.0,-17.0
9117,M,N,N,0,117000.0,Working,House / apartment,-14689,-3661,1,0,0,Low-skill Laborers,1.0,-23.0
9118,F,N,Y,0,90000.0,Pensioner,House / apartment,-21657,365243,0,0,0,,2.0,-56.0
9119,M,N,N,0,360000.0,Commercial associate,House / apartment,-9514,-461,1,1,1,Waiters/barmen staff,1.0,-3.0
9120,M,Y,Y,0,337500.0,Commercial associate,House / apartment,-14733,-1379,0,0,0,Sales staff,2.0,-46.0
9121,F,Y,Y,0,180000.0,State servant,House / apartment,-14653,-2294,0,0,0,High skill tech staff,2.0,-16.0
9122,F,N,N,2,73350.0,Working,House / apartment,-14321,-7068,0,0,0,Medicine staff,4.0,-50.0
9123,F,Y,Y,0,391500.0,Working,House / apartment,-16995,-7264,0,0,0,Core staff,2.0,-18.0
9124,F,Y,Y,1,225000.0,Working,House / apartment,-14148,-1591,1,1,0,High skill tech staff,3.0,-17.0
9125,F,N,N,1,144000.0,Working,Rented apartment,-14427,-3506,1,1,0,High skill tech staff,2.0,-54.0
9126,F,N,Y,0,225000.0,State servant,House / apartment,-18229,-1288,0,0,0,High skill tech staff,2.0,-25.0
9127,F,N,Y,0,67500.0,Pensioner,House / apartment,-21732,365243,0,0,0,,2.0,-7.0
9128,F,Y,Y,0,202500.0,Working,House / apartment,-11998,-1497,0,0,0,Managers,1.0,-27.0
9129,M,N,Y,0,202500.0,Commercial associate,House / apartment,-11631,-714,0,0,1,Managers,1.0,-7.0
9130,F,N,Y,0,112500.0,Pensioner,House / apartment,-18759,365243,0,0,0,,2.0,-9.0
9131,F,N,Y,0,112500.0,Working,House / apartment,-10535,-3819,1,1,0,Laborers,2.0,-6.0
9132,F,Y,N,0,315000.0,Working,House / apartment,-19441,-4064,0,0,0,Managers,2.0,-29.0
9133,M,N,N,1,162000.0,Working,Municipal apartment,-11045,-939,0,0,0,,3.0,-43.0
9134,M,Y,N,2,135000.0,Working,With parents,-16625,-561,0,0,0,,4.0,-55.0
9135,F,N,N,0,67500.0,Pensioner,House / apartment,-21516,365243,0,0,0,,1.0,-17.0
9136,F,N,Y,0,112500.0,Commercial associate,House / apartment,-21456,-425,0,0,0,Medicine staff,2.0,-16.0
9137,F,Y,N,0,207000.0,Pensioner,House / apartment,-23525,365243,0,0,0,,1.0,-6.0
9138,F,N,Y,0,94500.0,Pensioner,House / apartment,-24302,365243,0,0,0,,1.0,-36.0
9139,M,N,Y,0,202500.0,Commercial associate,With parents,-19082,-377,0,0,0,IT staff,2.0,-48.0
9140,F,N,N,0,135000.0,State servant,House / apartment,-10370,-1384,1,0,0,Accountants,1.0,-38.0
9141,M,N,Y,1,315000.0,Commercial associate,House / apartment,-11377,-1100,0,0,1,Drivers,3.0,-47.0
9142,M,N,Y,0,112500.0,Working,House / apartment,-18871,-3482,0,0,0,Security staff,2.0,-6.0
9143,F,Y,N,0,185400.0,Commercial associate,House / apartment,-14747,-3229,0,0,0,Laborers,2.0,-49.0
9144,M,N,Y,1,112500.0,Working,House / apartment,-13682,-5460,1,1,0,,3.0,-5.0
9145,M,Y,N,0,225000.0,Commercial associate,House / apartment,-14346,-302,0,0,0,,2.0,-13.0
9146,F,N,Y,0,180000.0,Working,House / apartment,-13177,-1678,0,0,0,Sales staff,2.0,-23.0
9147,F,N,Y,0,157500.0,Working,House / apartment,-19922,-1128,0,0,0,,2.0,-38.0
9148,F,N,N,0,103500.0,Working,House / apartment,-17767,-11062,1,0,0,Medicine staff,2.0,-50.0
9149,M,Y,Y,1,675000.0,Working,House / apartment,-16338,-4654,1,1,0,Managers,3.0,-53.0
9150,M,N,Y,0,270000.0,Working,House / apartment,-16896,-248,0,0,0,Laborers,2.0,-13.0
9151,F,Y,Y,0,315000.0,Commercial associate,House / apartment,-9130,-1390,0,1,0,Core staff,1.0,-27.0
9152,F,N,Y,1,90000.0,Working,House / apartment,-10520,-2378,0,0,0,Laborers,3.0,-55.0
9153,F,N,N,0,270000.0,Working,House / apartment,-18659,-407,0,0,0,Cooking staff,1.0,-14.0
9154,F,N,N,0,144000.0,Pensioner,House / apartment,-21041,365243,0,1,0,,2.0,-33.0
9155,F,N,Y,0,270000.0,Working,Municipal apartment,-15450,-770,0,0,1,Security staff,2.0,-50.0
9156,M,Y,Y,1,247500.0,Working,House / apartment,-11320,-1591,0,0,1,Drivers,3.0,-32.0
9157,F,N,Y,0,157500.0,Commercial associate,House / apartment,-18997,-2320,0,0,0,HR staff,2.0,-14.0
9158,M,Y,Y,2,85500.0,Working,House / apartment,-14274,-3079,0,0,0,,4.0,-60.0
9159,F,Y,Y,0,301500.0,Pensioner,House / apartment,-21044,365243,0,1,0,,2.0,-1.0
9160,F,Y,N,1,225000.0,Commercial associate,House / apartment,-12994,-3088,0,0,0,,2.0,-39.0
9161,F,N,N,0,135000.0,Working,House / apartment,-13566,-1900,1,0,0,High skill tech staff,2.0,-19.0
9162,F,N,Y,0,180000.0,Pensioner,House / apartment,-23770,365243,0,0,0,,2.0,-20.0
9163,F,Y,Y,2,315000.0,Commercial associate,With parents,-12621,-1327,0,0,0,Managers,4.0,-21.0
9164,F,Y,N,0,157500.0,State servant,House / apartment,-17081,-2927,0,1,0,,2.0,-25.0
9165,F,N,N,0,90000.0,State servant,Office apartment,-19872,-4509,1,0,0,,2.0,-15.0
9166,M,Y,Y,0,180000.0,Working,House / apartment,-16199,-3748,0,0,0,Core staff,2.0,-36.0
9167,M,N,N,0,247500.0,Commercial associate,Municipal apartment,-8793,-1051,0,0,0,Drivers,2.0,-11.0
9168,F,N,N,0,90000.0,Working,House / apartment,-10957,-1214,0,0,0,Cooking staff,2.0,-5.0
9169,M,N,Y,0,135000.0,Working,House / apartment,-10682,-609,0,1,0,Sales staff,1.0,-3.0
9170,F,N,Y,0,103500.0,Commercial associate,House / apartment,-18240,-1751,0,0,0,Laborers,2.0,-26.0
9171,M,Y,Y,1,135000.0,Working,House / apartment,-10000,-1779,0,0,0,Laborers,3.0,-42.0
9172,F,N,Y,0,67500.0,Pensioner,House / apartment,-22862,365243,0,1,0,,1.0,-12.0
9173,M,Y,N,0,135000.0,Pensioner,House / apartment,-14400,365243,0,1,0,,2.0,-1.0
9174,F,N,Y,0,112500.0,Pensioner,House / apartment,-22062,365243,0,0,0,,2.0,0.0
9175,F,N,Y,0,81000.0,Pensioner,House / apartment,-22530,365243,0,1,0,,1.0,-8.0
9176,M,N,Y,0,180000.0,Working,House / apartment,-16289,-3049,0,0,1,Sales staff,2.0,-48.0
9177,F,Y,Y,0,360000.0,Working,House / apartment,-17763,-2493,0,1,0,,2.0,-57.0
9178,F,N,N,0,90000.0,Working,House / apartment,-17355,-3273,1,1,0,Secretaries,2.0,-17.0
9179,F,N,Y,0,202500.0,Working,House / apartment,-22318,-565,0,0,0,Cleaning staff,2.0,-20.0
9180,F,N,Y,0,126000.0,Working,House / apartment,-23844,-2147,0,1,0,Accountants,2.0,-19.0
9181,F,N,Y,0,112500.0,Pensioner,House / apartment,-22319,365243,0,0,0,,2.0,-23.0
9182,F,N,N,0,74250.0,State servant,House / apartment,-19931,-3141,1,0,0,Core staff,2.0,-3.0
9183,F,N,N,0,180000.0,Pensioner,House / apartment,-21191,365243,0,1,0,,1.0,-19.0
9184,M,N,N,1,148500.0,Working,House / apartment,-13574,-109,0,0,0,Laborers,3.0,-52.0
9185,M,Y,Y,1,225000.0,Working,House / apartment,-14330,-2530,0,0,0,Core staff,3.0,-36.0
9186,M,Y,Y,0,247500.0,Commercial associate,House / apartment,-19796,-1200,0,0,1,High skill tech staff,2.0,-30.0
9187,F,Y,N,3,135000.0,Working,House / apartment,-11128,-3242,1,0,0,Sales staff,5.0,-5.0
9188,F,Y,N,0,360000.0,State servant,House / apartment,-18577,-108,1,1,0,Medicine staff,2.0,-59.0
9189,F,Y,Y,0,144000.0,Working,House / apartment,-21871,-5665,1,1,0,Cooking staff,2.0,-52.0
9190,F,N,N,0,202500.0,State servant,House / apartment,-17140,-4325,0,0,0,,2.0,-39.0
9191,F,N,N,0,270000.0,State servant,House / apartment,-19363,-12332,0,1,1,Medicine staff,1.0,-35.0
9192,M,Y,Y,0,225000.0,Commercial associate,House / apartment,-11963,-3742,0,0,1,Managers,2.0,-6.0
9193,F,N,Y,2,157500.0,Working,House / apartment,-14197,-3350,1,1,0,High skill tech staff,3.0,-2.0
9194,F,N,Y,0,337500.0,Working,House / apartment,-22613,-2970,0,1,0,Accountants,1.0,-40.0
9195,F,N,Y,2,135000.0,Commercial associate,With parents,-14334,-376,0,0,0,Core staff,4.0,-19.0
9196,F,N,N,0,202500.0,Working,House / apartment,-16868,-4161,0,0,0,Laborers,1.0,-25.0
9197,F,Y,Y,1,180000.0,Working,House / apartment,-18838,-5981,0,0,0,Managers,2.0,-51.0
9198,M,Y,N,2,157500.0,Commercial associate,Office apartment,-13514,-1357,0,1,0,Managers,3.0,-18.0
9199,M,Y,N,1,202500.0,Working,House / apartment,-15974,-4867,0,0,1,Drivers,3.0,-51.0
9200,F,Y,Y,1,157500.0,Working,House / apartment,-10671,-1266,0,0,0,Private service staff,2.0,-3.0
9201,F,N,Y,3,180000.0,State servant,House / apartment,-16000,-7401,0,0,0,Core staff,5.0,-17.0
9202,F,N,Y,0,202500.0,Pensioner,House / apartment,-21126,365243,0,0,0,,1.0,-55.0
9203,F,N,Y,0,90000.0,Pensioner,House / apartment,-22123,365243,0,0,1,,2.0,-12.0
9204,F,N,Y,0,94500.0,Pensioner,House / apartment,-22481,365243,0,0,0,,1.0,-14.0
